drug_id,batch_rfid,qr_code_id,hospital_id,region,supply_chain_event,stock_quantity,demand_quantity,status,expiry_date,temperature_celsius,cost_usd,compliance_score
D61798,FFEC7C05-D3C,285ef2a8-92ea-4d15-af05-3ab13f2af110,H0045,North,Delivered,346,339,Surplus,6/19/2027,1.44,11.32,0.719
D61799,AE507D15-399,f914aab9-0107-4347-b2d4-989dd93ff2c3,H0015,East,Requested_By_Pharmacy,52,417,Shortage,6/9/2026,8.97,151.5,0.346
D61800,C77930A8-970,7034adf0-8133-454a-b049-0916a5d31b15,H0002,Central,Expiry_Warning,104,319,Shortage,12/22/2026,7.75,36.37,0.561
D61801,117C12A6-4C4,530398ad-48b9-4d95-bbee-afa0460ea45a,H0065,West,Stored_In_Inventory,235,406,Shortage,3/1/2027,10.24,188.89,0.578
D61802,7E0FEADB-D09,a378319d-4039-4607-8934-a7006e91b94c,H0047,West,Requested_By_Pharmacy,15,437,Shortage,1/18/2027,5.39,89.85,0.634
D61803,D90956BB-142,96c487a6-de16-4f80-a246-c3c07f599e0f,H0085,Central,Dispatched_For_Transfer,223,242,Shortage,4/27/2027,7.11,124.95,0.696
D61804,2E7B34A8-209,f64dcbf6-14e1-4774-901f-6e51eac3762f,H0073,East,ColdChain_Validated,215,178,Surplus,4/3/2026,9.62,59.81,0.268
D61805,DAFBBB1D-26C,f6cc412b-fc36-4d50-b76b-169fb6ba375f,H0041,West,Requested_By_Pharmacy,76,87,Shortage,10/19/2027,6.46,97.64,0.879
D61806,5E2DF730-4A0,948da691-da61-403c-bdbb-beea48434d20,H0091,Central,Delivered,405,161,Surplus,7/12/2026,11.93,152.15,0.319
D61807,0E47EDB3-814,313bd4f4-a621-49ea-952a-16f3960982e0,H0038,North,ColdChain_Validated,109,113,Shortage,8/28/2026,9.17,100.94,0.42
D61808,2E149AE8-E39,8911eba5-5833-4559-af8c-ac84d500c46f,H0052,South,Delivered,21,182,Shortage,4/8/2027,8.52,170.2,0.65
D61809,05698273-DA3,7f811757-0996-4007-91c6-83f2f254a31b,H0050,Central,Dispatched_For_Transfer,246,254,Shortage,4/3/2026,9.82,144.04,0.264
D61810,A4202E33-196,65185b82-7a6b-449c-b4c8-e8c507c8bd74,H0020,Central,Quality_Checked,331,257,Surplus,5/28/2027,9.55,20.09,0.678
D61811,3B6F8EDA-D9D,3daaf746-df68-4fb8-ab6e-0e94eafd8f46,H0086,East,Temperature_Alert,267,59,Surplus,7/4/2026,3.42,123.33,0.418
D61812,B4EAC067-242,ddef1116-395f-418c-81cb-d77e9e423b1d,H0017,Central,Quality_Checked,408,159,Surplus,9/26/2026,3.31,124.46,0.498
D61813,8F3E438C-DA9,341d4459-ba61-4bbf-9415-9f90b3b2d2a9,H0062,Central,Quality_Checked,416,395,Surplus,11/15/2026,7.67,79.28,0.527
D61814,89292BAA-E47,1a433c0a-ee71-4de7-adb6-712d4da6b0f7,H0050,West,Expiry_Warning,422,95,Surplus,3/19/2027,5.8,67.93,0.685
D61815,AFFFBCC7-EEC,22f26480-e833-49be-9729-51db4655d11d,H0066,South,Stored_In_Inventory,346,343,Surplus,10/23/2027,10.59,17.26,0.801
D61816,9D72E3E2-CDE,bc4d26e9-0c26-46ab-8fc8-bf135c8b00a8,H0063,West,Quality_Checked,489,130,Surplus,1/11/2027,4.19,92,0.619
D61817,94FFF84B-7AC,4aee59e9-aaaa-47e6-b946-8c3e5ee1d88b,H0079,North,Dispatched_For_Transfer,144,341,Shortage,5/20/2027,4.64,70.64,0.754
D61818,1540A82D-483,007a8ae1-7903-431f-8f69-e5bafeee3da2,H0009,North,Delivered,231,173,Surplus,5/5/2026,2.83,190.46,0.348
D61819,0D9D7AEC-7EF,2c3656e7-13a9-4c8b-ad36-5be4bc57289a,H0033,West,Stored_In_Inventory,165,143,Surplus,11/18/2027,11.8,136.46,0.802
D61820,73C4A6EC-300,fc3015a4-80fd-4b8c-9bfa-06cb86b20fa9,H0045,Central,Quality_Checked,151,9,Surplus,6/2/2027,2.28,94.71,0.719
D61821,DE44F25E-A1B,7e086bb5-8e65-4911-ac82-03d99d9317e6,H0033,Central,Dispatched_For_Transfer,437,70,Surplus,9/28/2027,11.81,152.15,0.752
D61822,D31917E6-253,c6840d4a-37e4-4e4e-bb43-301d4de45f0c,H0004,North,Received_From_Distributor,167,115,Surplus,6/17/2027,8.77,156.86,0.713
D61823,03B968F5-3C6,f91d44c0-5d2b-449c-83f5-824a9f5275ad,H0065,East,Temperature_Alert,474,188,Surplus,9/8/2027,1.98,98.69,0.808
D61824,09C399E3-8E6,5c5ced68-a95c-471d-a6f9-67f8e03d0e36,H0009,North,Expiry_Warning,425,272,Surplus,5/25/2026,2.67,19.77,0.364
D61825,0E47ED9F-D1A,d0514306-f704-4b26-8611-c5eb2e1b9b0e,H0072,North,Temperature_Alert,335,174,Surplus,1/7/2028,4.6,157.21,0.978
D61826,E564EE3D-707,b5d928f2-6773-41ae-b001-e3661b19fffa,H0080,North,Quality_Checked,380,366,Surplus,3/22/2027,3.86,22.61,0.681
D61827,9AD9F559-DBD,a6c4b935-5d6c-4758-ac33-78a061eca079,H0093,West,Stored_In_Inventory,353,248,Surplus,11/28/2026,11.7,170.26,0.459
D61828,EF0C64D2-A1F,01463cba-a25c-4473-8af5-84a82b94abdb,H0074,East,Temperature_Alert,271,335,Shortage,4/22/2026,7.75,70.16,0.324
D61829,67B32498-6E0,58d34728-9bb6-49bf-b95f-35921a164243,H0023,West,ColdChain_Validated,292,142,Surplus,11/20/2026,1.82,129.46,0.521
D61830,BD45FD96-934,9877e826-a4ac-48d3-b2cf-d7b35c7d0104,H0074,West,Delivered,347,32,Surplus,2/20/2027,6.78,149.38,0.639
D61831,FE159B8A-0CC,e2da27f0-43f8-479c-bb9a-5dadbe9ed686,H0094,West,Temperature_Alert,353,11,Surplus,8/27/2026,10.87,11.86,0.385
D61832,30434B4E-097,675dc668-ee34-42e0-828b-f08ece21fc8d,H0001,North,Stored_In_Inventory,238,402,Shortage,9/29/2027,5.58,80,0.878
D61833,F529001E-2E5,0c53ec26-9115-43d6-b1f7-49ea56f7c2f2,H0016,East,Requested_By_Pharmacy,385,337,Surplus,9/13/2026,8.33,122.81,0.452
D61834,BF6190B6-AF1,70e8fc5e-93ee-40e0-b8b5-b955db34c020,H0070,South,Quality_Checked,289,321,Shortage,6/30/2026,9.51,170.39,0.356
D61835,BE11530F-7A3,86c79a1a-8a4d-408a-aea8-1f17a0cdafe0,H0019,East,Delivered,367,55,Surplus,3/30/2027,3.04,144.97,0.672
D61836,FE9604A0-4D6,1a4769b6-f7d7-47a5-9d45-f6032c834aae,H0034,East,Expiry_Warning,299,430,Shortage,5/7/2026,10.41,179.75,0.285
D61837,B4A34CA0-FD2,15b3e83a-37b5-470b-8de7-bf3e34688027,H0081,West,Delivered,177,140,Surplus,5/24/2027,5.94,21.13,0.746
D61838,A2F9A859-963,f5dcb38b-13e6-4c1e-b616-77476b7ea5dd,H0060,East,Requested_By_Pharmacy,56,182,Shortage,8/26/2026,1.62,19.01,0.434
D61839,8AD38DE5-429,9431d18d-2833-49bc-95b8-aa9e051cbc4b,H0063,East,Quality_Checked,472,133,Surplus,1/2/2027,10.67,144.14,0.513
D61840,E579F206-D5F,3a64cbf9-c828-45bc-8ea1-ea00efa9d248,H0060,West,Temperature_Alert,212,201,Surplus,5/11/2027,7.21,82.71,0.708
D61841,B5034C4F-008,d1bef663-73ea-44c2-ae4d-cc2e24884c52,H0049,South,Stored_In_Inventory,223,271,Shortage,12/9/2026,3.18,98.92,0.567
D61842,708F7FEB-AB3,144c28be-0e28-4e83-a243-adfc051d718a,H0075,East,ColdChain_Validated,255,111,Surplus,12/18/2026,4.49,122.84,0.602
D61843,43FC2B4B-3C6,b4b91aab-a204-472e-b103-c93ecfd2c1d1,H0093,West,Stored_In_Inventory,33,52,Shortage,9/14/2027,7.26,197.26,0.829
D61844,D3FBFFB3-5F5,5a1105e2-a778-4894-a59f-a7d2c4dc1c96,H0099,North,Received_From_Distributor,330,142,Surplus,9/18/2026,5.12,18.1,0.521
D61845,D3DD1FC3-A45,35cacad8-1ce2-41fd-abe7-157ae454e42f,H0060,Central,Expiry_Warning,283,403,Shortage,8/12/2026,3.57,26.23,0.459
D61846,B7CADC55-360,1e796397-1edc-4244-b6f9-380dcffadd15,H0028,Central,Delivered,53,107,Shortage,11/1/2027,6.27,166.72,0.896
D61847,C950FBF8-449,467013a7-2e85-4e52-a27b-0cc6c66f23bd,H0077,North,Temperature_Alert,341,51,Surplus,8/24/2026,3.04,9,0.46
D61848,9B54E42C-42D,fff219fb-d043-4426-82a8-7e5a0593dfb6,H0004,South,Requested_By_Pharmacy,322,157,Surplus,11/21/2027,3.7,92.84,0.915
D61849,4BCC0D57-B96,8f33e87a-0a48-40c9-b65a-6315e29b4cc7,H0052,North,Stored_In_Inventory,372,372,Shortage,4/8/2026,10.09,155.95,0.263
D61850,2024301C-990,c637b572-db21-41e9-9a80-6e6ea571a0b8,H0080,Central,Expiry_Warning,165,10,Surplus,4/19/2027,3.51,43.08,0.701
D61851,3C6C8925-B92,6f19a50f-b373-49ef-be0d-978ca31604a3,H0054,East,Requested_By_Pharmacy,497,15,Surplus,10/15/2027,8.65,41.47,0.832
D61852,D8DCA4F1-95A,61a086df-525c-482e-80a6-a67fdbcd3f04,H0034,North,Delivered,389,21,Surplus,11/20/2026,3.76,65.5,0.56
D61853,17D6A313-105,24b3721f-e3ed-412e-b0af-617be59e9360,H0085,North,Delivered,208,147,Surplus,3/4/2027,3.34,34.25,0.653
D61854,CADF1A62-CA4,287ffcac-5a5c-4a5d-8087-0b6eea69767d,H0016,North,Requested_By_Pharmacy,416,276,Surplus,12/26/2026,3.76,137.32,0.595
D61855,397C0BAD-907,06b3ead0-7421-4f88-a155-2813404fbec1,H0084,East,Temperature_Alert,478,316,Surplus,12/2/2027,6.15,44.03,0.928
D61856,E48FB98E-D59,b1e90a85-3d06-4ebb-a43d-bb8eabf6b72d,H0035,South,Received_From_Distributor,171,70,Surplus,11/14/2027,2.61,49.24,0.886
D61857,CDA6F5DF-A69,ba465dc1-1bf1-469e-a6ae-094e75d6d6c0,H0036,South,Quality_Checked,404,424,Shortage,10/7/2026,2.17,117.11,0.485
D61858,C409BBD4-950,a71ffe5b-8ace-44ac-a677-dda37edffc77,H0081,South,Quality_Checked,479,343,Surplus,5/10/2027,9.32,193.63,0.665
D61859,A3575AF0-F68,6379a4d7-62cc-4348-883a-176eef8bb177,H0037,North,Stored_In_Inventory,243,426,Shortage,10/24/2027,1.26,183.21,0.839
D61860,A1DC525B-16F,80665bc5-3366-40d8-8021-a6386e396a0a,H0087,West,Expiry_Warning,172,335,Shortage,10/6/2026,5.24,173.58,0.536
D61861,301D296F-C84,bab5f5a0-97f1-4a3b-90fc-04a2eaa1452e,H0046,East,Requested_By_Pharmacy,125,260,Shortage,9/6/2027,5.36,108.53,0.86
D61862,F4E85794-0DF,921e0e91-670b-4415-933e-295d27073ac8,H0054,East,ColdChain_Validated,102,131,Shortage,8/12/2027,10.82,63.06,0.726
D61863,ED0A2625-F81,064f0faf-6b79-4bb2-bd72-0ff68f4e1b7d,H0035,Central,Dispatched_For_Transfer,51,135,Shortage,7/5/2027,9.52,142.62,0.715
D61864,6E521895-064,54ea030c-3697-4405-8695-c933b9b34f9d,H0055,East,Dispatched_For_Transfer,293,22,Surplus,11/19/2026,6.62,80.97,0.551
D61865,9D005EFC-935,47e01ab4-0260-4623-bed4-7bd96c7e302a,H0006,South,Dispatched_For_Transfer,388,211,Surplus,3/31/2027,6.28,156.69,0.687
D61866,46B68DB4-A52,c3604d22-61f5-4f1b-9e35-71b27b0fc504,H0065,South,ColdChain_Validated,219,93,Surplus,5/21/2027,7.22,8.16,0.717
D61867,B649D54A-3F4,e7e4713b-67e9-4e67-8dc4-1542b90e3417,H0065,South,Requested_By_Pharmacy,215,442,Shortage,4/19/2027,4.94,108.26,0.729
D61868,B59D9EE3-DC1,aa0a2e7c-f536-432e-8991-0a4490089e86,H0003,West,Dispatched_For_Transfer,475,247,Surplus,10/19/2026,8.71,70.78,0.48
D61869,D0DA36EC-4DC,5b6b535b-e1e1-4d20-b08f-50b97721c3b7,H0045,West,Temperature_Alert,229,354,Shortage,9/7/2027,8.55,53.56,0.797
D61870,AEDBB1AB-E91,8ee68e70-6e62-4940-bdbb-ba007e3bb1f8,H0051,East,Stored_In_Inventory,289,21,Surplus,9/30/2027,7.32,134.06,0.844
D61871,CC7921E1-9CC,bbd58bdd-5032-4a0b-8f27-9c2cab2b9cc3,H0079,Central,Stored_In_Inventory,145,227,Shortage,8/13/2027,1.63,133.38,0.776
D61872,11E65A15-59B,b9e025f3-8252-453c-8789-4167fecb3460,H0073,Central,Expiry_Warning,115,374,Shortage,9/7/2027,2.4,12.23,0.816
D61873,7E37EE12-4E8,b9a0802a-b2d1-4f21-a0ac-d412bdd3a8c1,H0098,South,Received_From_Distributor,127,367,Shortage,7/20/2026,1.43,189.8,0.394
D61874,E994E44E-329,0cbf5419-70c4-4e6b-9a46-5a95be6f29d5,H0025,Central,Expiry_Warning,246,214,Surplus,8/27/2026,8.9,75.56,0.424
D61875,B8915171-182,93fdee52-7e29-41da-bfdf-9acbcdce25c7,H0081,South,Delivered,318,103,Surplus,1/11/2027,6.25,183.89,0.61
D61876,974AD62B-433,6ad40c02-2d6a-45d0-b513-bada6747f2fe,H0055,South,Expiry_Warning,465,17,Surplus,11/14/2027,11.5,118.83,0.804
D61877,90F1D564-8AC,6e939150-e2e5-4489-9ae7-21891bce0aeb,H0072,West,ColdChain_Validated,397,323,Surplus,2/23/2027,11.48,132.26,0.548
D61878,5380CE16-B81,3ac2cc2a-e4b0-4307-8e17-1c1ff757e3bc,H0066,West,Temperature_Alert,484,274,Surplus,8/29/2026,9.78,192.3,0.409
D61879,AACEDFEE-EE0,d38d04ca-6681-4a0d-bcc1-ac2d5c389244,H0006,North,Requested_By_Pharmacy,109,191,Shortage,3/22/2027,5.87,165.33,0.686
D61880,7A88D0E1-E73,78d55911-3aa7-41d8-9c7a-497c8f1fc950,H0023,North,Temperature_Alert,270,424,Shortage,5/3/2026,4.48,32.31,0.379
D61881,52209CAD-CBB,1d7bc25f-fb0b-4a61-a90a-5ae4423f8455,H0050,North,Received_From_Distributor,490,278,Surplus,12/19/2027,3.21,6.02,0.932
D61882,DFC1FA96-9F6,63f6ebe6-f3ce-443c-b270-9c5819a2c881,H0077,East,Expiry_Warning,314,137,Surplus,4/10/2027,3.56,65.17,0.693
D61883,23E6AF08-060,3f8780ba-ffa0-408b-b479-fd96d3c83d49,H0097,Central,Delivered,363,18,Surplus,7/14/2027,11.89,100.26,0.677
D61884,5022CE8B-7A5,13b4e658-1068-41b2-b385-461d91bf8dd7,H0010,North,Quality_Checked,295,285,Surplus,1/27/2027,6.83,147.77,0.614
D61885,3509B6E4-D79,c5815213-5977-4f09-810b-d00799e7bec2,H0035,South,ColdChain_Validated,337,48,Surplus,12/29/2027,1.13,133.9,0.9
D61886,C8BFADD6-38A,a284b5f5-2120-4552-bc67-b20bbbb6fcf6,H0086,East,Delivered,112,381,Shortage,8/17/2027,1.49,66.01,0.777
D61887,1DC9660F-A88,398026be-47b8-4634-a9c6-7c85f339c344,H0077,Central,Expiry_Warning,72,299,Shortage,10/4/2027,6.05,110.69,0.873
D61888,136C9F1E-301,21dc7fb0-0fde-4739-9279-907538be5909,H0069,North,Requested_By_Pharmacy,184,400,Shortage,3/9/2027,5.88,131.93,0.673
D61889,F6DC02F2-4C7,a453bd4e-c611-4796-9638-8e13b358d40d,H0070,Central,Quality_Checked,291,108,Surplus,5/3/2026,5.46,105.18,0.38
D61890,B0EDBE32-5C1,cb8a86d8-2edc-4cee-96b9-021366eef5f9,H0012,North,Requested_By_Pharmacy,450,449,Surplus,5/16/2026,10.06,139.35,0.301
D61891,96966CD3-B6E,a1091346-d4a2-4796-86d8-7f49e5b8480e,H0087,South,Dispatched_For_Transfer,302,66,Surplus,9/13/2027,8.73,99.62,0.799
D61892,DB5F3019-45C,07707010-9a63-43a9-9662-fb328869f75f,H0049,West,Received_From_Distributor,235,57,Surplus,12/27/2026,2.18,108.29,0.564
D61893,2AD238F0-192,0b9880a9-89b3-4cf8-9d6b-c2ead5fd270c,H0047,Central,Delivered,16,313,Shortage,6/7/2027,4.99,188.45,0.778
D61894,D4CFB4B5-907,8019d496-9fbf-4d82-ad9a-e70777f0817a,H0093,West,ColdChain_Validated,136,416,Shortage,12/8/2027,7.56,80.89,0.906
D61895,39B12BB5-9E4,8f180e7c-50fd-44cd-9086-7ebd27ae541f,H0095,West,Dispatched_For_Transfer,433,423,Surplus,4/27/2027,5.21,152.36,0.734
D61896,4BB55FC8-814,56251863-6b8c-40af-9b83-c53a07f8a06d,H0002,South,Temperature_Alert,101,122,Shortage,3/29/2027,3.29,70.26,0.676
D61897,68A35BF6-A7A,54cff631-3dbd-4161-9e46-887ebbdf585e,H0086,West,Dispatched_For_Transfer,432,325,Surplus,4/21/2027,7.91,69.71,0.674
D61898,5C1732AF-BFE,95dbf4ad-bf35-4898-9218-83f189708439,H0018,Central,ColdChain_Validated,199,135,Surplus,7/1/2027,7.62,185.7,0.749
D61899,0B38CE88-205,81ccf829-66a5-4ac0-aff0-aa9f8b786aa5,H0024,East,Stored_In_Inventory,368,303,Surplus,8/25/2027,11.72,141.24,0.721
D61900,3A9D4E28-3F3,9346c649-8ea6-483e-80df-1bb87d7c18e5,H0014,Central,Stored_In_Inventory,485,310,Surplus,6/12/2027,7.17,186.15,0.74
D61901,95685B2A-275,00b219c6-b7bc-424c-8927-4bb92c65c9e4,H0038,North,ColdChain_Validated,471,203,Surplus,12/18/2026,10.62,198.94,0.5
D61902,19798AD8-79E,64a52263-68ca-492d-a9b1-992549a051b0,H0041,North,Stored_In_Inventory,62,397,Shortage,11/8/2026,11.44,5.04,0.444
D61903,482832B8-B39,7f567cc7-1679-4c7c-8366-8ce7477098f8,H0034,North,Quality_Checked,251,40,Surplus,11/18/2026,5.78,196.71,0.567
D61904,3FC2DB0A-AA6,8d47012a-6eda-4cc9-92a6-5ff2e4aaf6ae,H0068,Central,Dispatched_For_Transfer,495,283,Surplus,8/18/2027,1.58,24.67,0.78
D61905,5F868684-B15,65b8e01c-2f1a-4d5f-be17-cfebf0df823a,H0074,Central,ColdChain_Validated,141,220,Shortage,9/9/2027,2.58,18.73,0.821
D61906,BCBC3C37-716,127d12bf-e466-413d-acd0-45a7dbbb3e0e,H0072,West,Requested_By_Pharmacy,499,78,Surplus,1/2/2027,6.54,154.72,0.596
D61907,3AE450D0-109,e5f03d09-44b6-419b-9254-c734d37093f4,H0038,West,Stored_In_Inventory,475,310,Surplus,12/17/2026,10.82,73.29,0.495
D61908,ED1E2E56-FE5,583243b9-5308-4cf9-9f80-c491c8625de5,H0091,Central,Dispatched_For_Transfer,373,59,Surplus,7/25/2026,8.2,183.97,0.406
D61909,8B999185-E4F,04d5a769-a012-46d9-abf3-59fb45a7b88c,H0063,East,Stored_In_Inventory,121,385,Shortage,3/31/2026,3.22,111.18,0.322
D61910,6354977A-1B6,f1ee1b68-b0d4-428e-b738-36cd764d0655,H0030,South,Dispatched_For_Transfer,418,16,Surplus,4/1/2026,8.71,80.29,0.284
D61911,3A1D4F1C-8AA,f9d34711-d2c9-4805-b4b1-d700dc7a90c1,H0067,West,Dispatched_For_Transfer,16,87,Shortage,7/3/2027,10.84,19.32,0.687
D61912,FB9BE21C-56F,0303f517-605f-4928-a3d6-691414d00f5b,H0039,West,Dispatched_For_Transfer,239,36,Surplus,6/8/2026,1.33,95.6,0.351
D61913,4C9D6565-CF4,e90f0dcf-a00f-4de3-9e91-6661ef2d0a80,H0029,Central,Dispatched_For_Transfer,165,412,Shortage,10/10/2026,3.67,59.19,0.518
D61914,42B1B180-D8F,01813d42-8b7f-4016-a5e4-44e8c9349da3,H0096,East,Dispatched_For_Transfer,206,90,Surplus,5/6/2026,2.68,19.94,0.346
D61915,67384226-4C4,18758afd-117f-4e92-b527-ec024fbeb2cb,H0042,West,Quality_Checked,332,236,Surplus,4/16/2026,9.63,135.73,0.28
D61916,FC14B51E-8CD,70f43575-d739-44d4-94fd-3179cb6ff6a3,H0049,North,ColdChain_Validated,373,415,Shortage,1/16/2028,10.81,195.58,0.879
D61917,2BAF0DA4-0F7,949a91de-9289-4359-b796-c4c9d1203b2c,H0088,North,Quality_Checked,232,449,Shortage,4/5/2026,7.1,78.89,0.32
D61918,B981EB55-E8E,2ab08d56-13bc-4bbb-b6f1-ecfc328549f2,H0092,West,Stored_In_Inventory,376,279,Surplus,4/19/2027,10.33,62.97,0.624
D61919,249C1E12-A99,3131cdab-7043-4c3e-b146-6cce7fbd5e06,H0095,Central,Dispatched_For_Transfer,499,205,Surplus,10/28/2026,8.23,22.54,0.498
D61920,1AF33067-535,aee8c87a-46c4-42ef-bc28-bade0c98e2bd,H0019,Central,Quality_Checked,259,55,Surplus,1/8/2028,8.22,48.51,0.923
D61921,4E9F9E99-B91,de5d445b-daff-40e7-a7fe-aa77a6000fea,H0029,Central,Delivered,413,324,Surplus,9/25/2027,7.38,60.57,0.838
D61922,DDF60884-F27,92ae4feb-04a8-407f-8c97-02a8a807fa8a,H0080,East,Stored_In_Inventory,92,260,Shortage,8/22/2026,1.55,72.11,0.428
D61923,B8F57844-454,2ce63ba1-c797-434e-b198-0da2a7275444,H0033,North,Dispatched_For_Transfer,249,245,Surplus,5/7/2027,11.31,128.62,0.622
D61924,3E427268-766,92b4390e-89f3-4805-b0b1-f277734e3f4e,H0099,South,Received_From_Distributor,389,209,Surplus,8/15/2027,4.91,27.4,0.844
D61925,F41165D9-4FA,b2ef8895-1972-4298-b4c3-4d83104e2488,H0087,West,Quality_Checked,404,390,Surplus,5/18/2026,9.83,16.39,0.307
D61926,67CA45B4-C85,f6fce8a1-305c-4361-a0de-a93aa20779b4,H0082,East,Temperature_Alert,369,424,Shortage,8/18/2026,9.91,186.46,0.395
D61927,1501846D-04D,acee781d-d47e-4cd2-813f-a63308c8f8ae,H0039,East,Delivered,332,388,Shortage,8/25/2027,11.62,160.84,0.723
D61928,008C6B3B-3EA,c717afad-b444-4c63-8290-80526599eca6,H0037,Central,Stored_In_Inventory,480,399,Surplus,10/1/2027,4.59,59.25,0.883
D61929,D2097425-E3D,18d8a4b7-00f5-4039-9ac2-d73ac975854d,H0013,West,Dispatched_For_Transfer,272,200,Surplus,5/7/2026,11.97,129.56,0.254
D61930,10BFF623-C03,57c80a14-92f4-42f8-8fb5-ae9cdf08406a,H0017,East,ColdChain_Validated,416,248,Surplus,9/29/2027,4.31,120.54,0.875
D61931,158B89BB-8EF,4079df7e-9b10-4ef2-8876-7baa7130b573,H0008,North,Temperature_Alert,198,324,Shortage,10/18/2026,5.97,149.89,0.533
D61932,180A1B0B-890,6aeb4e13-5744-4ef8-9bda-f88a5d15c33a,H0045,South,Delivered,464,5,Surplus,12/1/2027,8.77,172.56,0.875
D61933,6CCAE9FD-5E9,fe5e54fd-5353-4b98-b955-3ab2e9b607f4,H0035,West,Expiry_Warning,375,93,Surplus,1/28/2027,2.7,74.76,0.606
D61934,E15F1A92-917,9a2c23db-2705-4763-a735-837a710012ea,H0017,East,Requested_By_Pharmacy,299,286,Surplus,9/14/2026,3.93,133.86,0.498
D61935,2709F10C-DA5,faaab61b-9425-409a-ab23-bf139456a083,H0075,East,Quality_Checked,371,143,Surplus,9/29/2026,9.01,161.4,0.454
D61936,8DD4BC97-D75,aa45e880-03ec-4caf-9daf-44dcacf1ca8f,H0019,North,ColdChain_Validated,412,91,Surplus,5/8/2027,11.72,141.36,0.615
D61937,9F959D1F-A99,4bc79475-045d-4430-9478-fc44693e4585,H0050,West,Dispatched_For_Transfer,67,6,Surplus,12/8/2026,9.06,184.82,0.521
D61938,07ABEDD3-362,c89939d8-7f09-4be6-8c6d-43df5b8c0061,H0077,East,Received_From_Distributor,18,353,Shortage,4/1/2026,10.49,101.46,0.249
D61939,BA3CFF20-CE7,ef91eb35-5880-434c-9a7c-abc54113f532,H0098,South,Quality_Checked,313,172,Surplus,8/24/2027,1.41,161.51,0.782
D61940,2F5C4B1C-3C3,f4fabfdb-4ab8-4c88-b2c6-84a8efcb9bac,H0022,South,Received_From_Distributor,124,123,Surplus,7/19/2027,7.35,182.4,0.772
D61941,75CE2825-6EE,e22eee77-6dd0-4288-9104-4ac0cabd9e51,H0084,South,ColdChain_Validated,219,392,Shortage,3/14/2027,11.06,113.63,0.574
D61942,17BB4B62-CE5,971d0bdb-835f-471a-86f9-393d220dff5f,H0036,West,Temperature_Alert,50,84,Shortage,8/13/2027,8.51,8.37,0.773
D61943,D54F8369-174,f62010d4-f951-45f2-9243-30792a1f0328,H0095,South,Stored_In_Inventory,313,115,Surplus,6/28/2026,8.44,164.51,0.375
D61944,0FF500D2-694,fcee6fb0-d87a-4cf3-b324-9b70498ea293,H0031,Central,Delivered,182,169,Surplus,7/2/2026,3.23,169.98,0.412
D61945,CD3FB873-B7B,1ce60134-3792-43ee-8e83-02157cd17144,H0018,South,Expiry_Warning,243,386,Shortage,2/10/2027,10.47,82.97,0.555
D61946,C3A118D7-08A,4a8e0bf0-600c-4301-9777-3c56aabb8ec5,H0092,West,Requested_By_Pharmacy,290,449,Shortage,6/15/2027,10.52,49.67,0.676
D61947,0FEAB3ED-9E1,1c0cbe34-172e-43e8-af54-c3a3ed450a11,H0020,North,Stored_In_Inventory,381,223,Surplus,2/6/2027,7.75,195.74,0.606
D61948,F9BAD4D5-87F,118e74cd-2c3f-45bf-9b69-ccfea34cf4d6,H0062,Central,Expiry_Warning,87,9,Surplus,6/3/2026,5.69,112.57,0.406
D61949,73936C8C-99E,70d7a772-b467-46bf-860b-8deb3aec97b2,H0034,East,Requested_By_Pharmacy,117,403,Shortage,5/16/2027,10.07,105.66,0.656
D61950,4E6F933A-CF3,08c999ac-be7b-4d63-8632-48799c2bc729,H0022,South,Expiry_Warning,290,219,Surplus,11/26/2027,6.11,189.48,0.923
D61951,3444CBEA-7D5,29b9ee8d-c9fb-458d-b53d-e7643a04de79,H0050,North,Stored_In_Inventory,412,199,Surplus,9/6/2027,10.05,84.58,0.766
D61952,4709D1CB-0F4,9b840284-0749-49ea-9247-78ca89f31029,H0100,Central,Expiry_Warning,48,286,Shortage,10/24/2027,6.33,170.39,0.887
D61953,5B67A04D-334,56e7d72a-b754-460e-98d1-932dc34df884,H0072,East,Delivered,128,10,Surplus,7/12/2027,7.38,141.63,0.765
D61954,C9CDEA66-57F,3f60fc57-5258-40b4-b058-aae799ceb638,H0093,East,Expiry_Warning,344,383,Shortage,10/3/2027,9.23,193.7,0.808
D61955,2D9C8B95-76E,00e1bb03-b133-405f-a40d-cfe821eb041c,H0022,South,Stored_In_Inventory,345,304,Surplus,4/29/2027,3.91,88.59,0.719
D61956,795DBD03-572,8806a7e7-5bf0-4090-b1af-04cc839b32ff,H0003,East,Delivered,36,62,Shortage,11/23/2027,3.72,181.99,0.917
D61957,BAB8E310-18E,658c37a5-eac5-4212-9c00-fcc19dc005af,H0045,South,ColdChain_Validated,113,341,Shortage,10/13/2026,8.35,115.93,0.481
D61958,C7942AFD-59D,ed025c71-28cd-4f3c-8c31-04cc229f42ed,H0002,South,ColdChain_Validated,83,306,Shortage,4/12/2026,11.49,97.8,0.239
D61959,8D03E1C8-21C,08125ce4-8490-430e-a10a-d61ccbef011c,H0073,Central,ColdChain_Validated,200,106,Surplus,10/20/2026,5.91,64.6,0.537
D61960,43F3B609-D79,447bee76-f1f2-46eb-bf01-0aa051b3557a,H0073,North,ColdChain_Validated,333,430,Shortage,9/26/2027,10.88,112.78,0.769
